Unnamed: 0,label,text,label_num
943,ham,"Subject: hi 325 and hi 368 revision effective 6 / 10 / 00 ( hios p / l )
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 09 / 2000
09 : 09 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" steve holmes "" on 06 / 09 / 2000 09 : 06 : 45 am
to : , ,
cc :
subject : hi 325 and hi 368 revision effective 6 / 10 / 00 ( hios p / l )
please see the attached revisions to be effective 6 / 10 / 00 on hi 325 and hi
368 platforms .
darren - we will probably make another change to hi 368 effective tuesday ,
june 13 once we hear from the pipeline on reallocating the gas . i will let
you if we need to change the nom for tuesday , june 13 .
please let me know of any questions you have .
thanks ,
- hi 325 reveffo 61000 . xls
- hi 368 reveffo 61000 . xls",0
736,ham,"Subject: april activity surveys
we are starting to collect data for april . the attached survey drives your
costs from your activities to the commercial teams . please select your rcs ,
and fill in the driver quantity for the requested driver for the month of
february . please fill out the attached activity driver survey with april
numbers for your rc by end of day thursday , may 4 th .
if your group currently generates a standard report that captures the
surveyed data , please send the report to me , and put me on your recipient
list beginning next month . this will eliminate your need to fill out this
survey every month . if you would like us to collect this information from
someone within your team beginning next month , let me know .
please contact me or lisa cousino x 3 - 6343 if you are unable to complete the
survey within the allotted time .
thanks ,
shari
3 - 3859",0
964,ham,"Subject: revised nomination - cody energy
daren ,
i received a revised nomination from cody energy requesting volume be
adjusted from 5 , 500 / d to 6 , 000 / d at meter 6722 effective 6 / 15 / 00 . do you
want me to adjust ? please advise . thanks .
bob",0
3894,spam,"Subject: private vl @ gra
remove me",1
1358,ham,"Subject: revision # 1 - enron / hpl actuals for august 3 , 2000
the issue on this day has been resolved .
ami
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 08 / 09 / 2000
05 : 49 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" melissa jones "" on 08 / 09 / 2000 03 : 52 : 29 pm
to : "" charlie stone "" , "" gary green "" ,
timpowell @ txu . com , daren . j . farmer @ enron . com , gary . a . hanks @ enron . com ,
carlos . j . rodriguez @ enron . com , earl . tisdale @ enron . com , ami . chokshi @ enron . com
cc :
subject : revision # 1 - enron / hpl actuals for august 3 , 2000
teco tap 88 . 542 / hpl iferc ; 20 . 000 / enron",0
2327,ham,"Subject: loan from midcon at katy tailgate
fyi -
i spoke with patsy , per daren ' s request , regarding a swap with midcon texas .
patsy agreed to lend us the gas we need at the meter , rather that swap with
us . the net effect , after they pay back what hpl parked on them , according
to patsy , is a lend of 12 , 276 mmbtu ' s . mtp is going to confirm an addition
16 , 903 total to hpl . please let me know if you have any questions .
mary",0
1012,ham,"Subject: nom change on tennessee
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 20 / 2000
10 : 42 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" jan svajian "" on 06 / 20 / 2000 10 : 43 : 12 am
to :
cc :
subject : nom change on tennessee
see attached .
- enron nom change . xls",0
3486,ham,"Subject: re : black marlin
it has been taken care of . let me know if you need anythign further .
- - - - - original message - - - - -
from : schumack , sherlyn
sent : friday , september 14 , 2001 1 : 20 pm
to : olsen , michael
cc : farmer , daren j .
subject : fw : black marlin
have you had a chance to look at this yet ?
- - - - - original message - - - - -
from : schumack , sherlyn
sent : friday , september 07 , 2001 4 : 41 pm
to : olsen , michael
cc : farmer , daren j .
subject : black marlin
mike ,
i show you pathed deal 951474 on 8 / 23 / 01 for production months january and february 2001 . this deal expired 12 / 31 / 00 , and the late pathing has caused a bridgeback error for january and february 2001 .
>",0
3566,ham,"Subject: re : tglo status
cost centers 11814 and 27117 are rolling to texas gas trading .
- - - - - original message - - - - -
from : coffey jr . , jim
sent : tuesday , october 30 , 2001 10 : 05 am
to : parker , megan ; boyt , eric ; farmer , daren j .
cc : bryan , gary ; pond , jim ; helton , susan ; east , laynie ; roberts , linda
subject : re : tglo status
megan
as i mentioned to you yesterday , it still looks like the volumes for gas delivered to tx glo do not have linda robert ' s origination fee deducted . do we need to execute a pma with txglo to deduct those volumes from the next delievery ?
also isn ' t there an entry that is missing in your file to capture the $ cost of gas for the gas delivered to txglo ? is that being captured in unify or is it being manually entered by gas accounting ?
darren
do we need to execute a seperate deal ticket for the origination deduct ?
susan / laynie
what busines unit are these cost centers rolling up to ( 11814 coffey jr . , jim
subject : tglo status
eric :
i reviewed the gas deals on franks ' spreadsheet and they agree with what is in sitara . as soon as i have the october gas numbers , i will forward them to you .
attached is a spreadsheet of the tglo deals booked to the gl to help you with our current settlement position . it is divided by debit / credit entries . when the sales are booked , a debit hits the customer account to create the open sale to apply the cash to and a credit hits the revenue account ( 40004000 third party ; 40005000 intercompany ) for the profit center .
below is a summary of where we are on the sale dollars to egm . i have already sent an email to risk to update the demand fees for the prior months and to book aug and sept crude . i will wait for the go ahead from frank before i final them to the gl . let me know if you have any questions .
megan
status of sales to egm
cleared invoices $ 3 , 905 , 963 . 20
open invoices $ 1 , 177 , 587 . 60
to be booked $ 3 , 093 , 424 . 22
$ 8 , 176 , 975 . 55
>",0
1786,ham,"Subject: re : opm survey
thanks for your spreadsheet . one thing i still need from you is what
commercial teams your group was supporting overall ? in addition , i noticed
you allocated 15 hours to the activity eso 02 - non routine trade monitoring &
reporting . what commercial team ( s ) was this 15 hours spent supporting ?
thanks !
suzanne
daren j farmer @ ect
10 / 06 / 2000 05 : 42 pm
to : james scribner / corp / enron @ enron , suzanne nicholie / corp / enron @ enron , shari
mao / hou / ect @ ect
cc :
subject : re : opm survey
i had problems in getting the newest version of access . so , please see the
attachement below related to the opm hours survey .",0
4453,spam,"Subject: economize 55 % and more with your recipes
we assists you economise on costly recipes
medicinal drugs with worths that are as much as 50 % less than retail
apothecary ' s shop alternatives .
examine costs
",1
747,ham,"Subject: memo from office of the chair
the mid - year performance management cycle will begin on may 15 with the
opening of the pep system ( the online "" performance evaluation process ""
feedback system ) . you will be receiving your password for this system in a
note to go out later from pep . in preparation for the cycle , four training
classes will be offered to all new employees and to those employees who have
not previously attended training . enrollment for these classes will be
offered through the development center "" ernie "" system . for employees who are
outside the houston area , please contact your hr representative for more
information .
these sessions will be held on :
wednesday , may 10 from 9 : 00 - 10 : 00 a . m . , and three sessions to be held on
thursday , may 11 from 9 : 00 - 10 : 00 a . m . ; 1 : 30 - 2 : 30 p . m . ; and 3 : 00 - 4 : 00 p . m .
all sessions will be held at the doubletree hotel .
to register , click on this link to go directly to the development center
for those of you who have attended the training before and who are familiar
with the past performance management process , there have been some
modifications :
1 . the performance management process is now enron wide . all enron feedback
forms have been reduced to three ( vice president ( vp ) / managing director
( md ) ; management / professional ; and administration / support ) , which all use
the following criteria :
? innovation / entrepreneurship
? communication / setting direction
? teamwork / interpersonal
? leadership / vision / values
? business instinct
? analytical / technical
2 . the following six performance ratings will be used consistently on the
final feedback forms across enron :
superior
excellent
strong
satisfactory
needs improvement
issues
3 . there will be four recognized peer groups across the company for purposes
of the prc ( formerly the business review meetings ) meeting .
? commercial
? commercial support
? technical
? specialized technical
4 . the performance review process will continue to be used to facilitate :
? promotions - up to director level only . there will be no officer promotions
to vp / md at mid - year
? feedback to employee
? compensation decisions
? sharing of performance rating at manager  , s discretion
5 . prc meetings will be reviewed by both functional area & business units
both functional areas and business units will participate in the rating of
employees to cover both solid and dotted line reporting relationships .
functional prc meetings will take place first , followed by the final business
unit meetings . difference in views on an individual employee  , s rating should
be discussed and consensus should be reached . the functional area meetings
are :
- accounting
- human resources
- government affairs
- rac
- global finance
6 . the pep system is now available via the intranet to allow greater access
from global locations and remotely . the functionality is essentially the
same . if you would like further information on how to use this system you may
gain access to the quick reference guide by clicking on the attached
weblinkhttp : / / home . enron . com / announce / . pdf . if the
quick reference does not display correctly on your pc , call your help desk
for assistance , or irma alvarez at 713 - 853 - 1543 to get a hard copy .
7 . the general responsibilities remain the same regarding the overall
process :
employee / reviewer responsibilities :
select 5 - 7 reviewers
complete self - assessment
complete requested feedback forms
reviewers who cannot provide feedback use the decline request feature
supervisor responsibilities :
approve reviewers ( at least 3 of the employee ' s choices )
communicate modifications to employee
participate in prc meetings as required
summarize feedback and complete appropriate feedback form
communicate feedback to the employee
schedule for mid - year performance review
may 15 pep system opens for feedback
june 9 pep system closes for feedback
june 12 functional / business unit prc meetings begin
july 20 prc meetings should finish
july 31 / august 1 vp & md prc meeting
as always , if you have further questions on the performance management
process , you may contact your hr representative .",0
992,ham,"Subject: enron / hpl actuals for june 15 , 2000
teco tap 115 . 000 / hpl iferc ; 10 . 000 / enron
texoma 0
ls hpl lsk 30 . 000 / enron",0
4894,spam,"Subject: we are the best qns
look at this of - fers :
v - codin - 225 . 00 ( 90 pi lls )
valliuum - 153 . 00 ( 90 pi lls )
vi graa - 270 . 00 ( 90 pi lls )
cai llis - 348 . 00 ( 90 pi lls )
codeinne - 126 . 00 ( 90 pi lls )
xia naax - 171 . 00 ( 90 pi lls )
all orderrs are delivered by fedex with full tracking 24 / 7 .
satisfactiionnss guaaranteeed . . .
http : / / www . ultrameds 4 u . com
to get rid of maiiling list :
",1
3348,ham,"Subject: re : epgt
gloria , the difference between the two pipes for july 2000 is the actuals came in lower than what was nominated and scheduled on mops . there isn ' t anything we can do about that difference , hopefully there is some kind of oba that takes those variances .
sabra
- - - - - original message - - - - -
from : barkowsky , gloria g .
sent : friday , june 22 , 2001 4 : 50 pm
to : garcia , clarissa ; farmer , daren j . ; dinari , sabra l .
subject : epgt
clarissa - thanks so much for all your help with this pipe ! everything looks great . i just have a couple of paths
that i need to finish it :
january 2000 - i need deal # 854688 pathed for epgt and for tetc . according to the invoice , we should have
11 , 129 dth on the interconnect .
february 2000 - i need deal # 871184 pathed for hpl and chan . hpl should have 3 , 600 dth and chan should
have 11 , 500 dth on the interconnect .
july 2000 - deal # 871172 has an interconnect issue . according to mops contract # 105124 , they received 8 , 275 dth
on the matagorda 624 , but according to epgt , they delivered 10 , 362 dth to hpl ( ? ) could this possibly
need to be split somehow , or do you have any other ideas ?
let me know . thanks , gloria 3 - 7118",0
4961,spam,"Subject: keep your immune system strong
keep your immune system strong
http : / / crohellocro . info / ps
go here for removal
http : / / www . myfriendlyshop . com / gone
",1
2331,ham,"Subject: enron / hpl actuals for january 2 , 2001
teco tap 30 . 000 / enron
ls hpl lsk ic 30 . 000 / enron",0
3897,spam,"Subject: discreet cheapest prescri ^ ption dru & gs online !
",1
4647,spam,"Subject: cheapest meds you ' ll find .
discount drugs . . . save over 70 %
including new softtabs ! the viagra that disolves under the tongue ! !
simply place 1 half a pill under your tongue , 15 min before sex .
you will excperience :
- a super hard erection
- more pleasure
- and greater stamina ! !
we ship world wide , and no prescription is required ! !
even if you ' re not impotent , viiagra will increase size , pleasure and power !
give your wife the loving she deserves ! ! !
we are cheaper supplier on the internet . retail price is 15 ea , = (
our internet price is 1 . 17 each ! ! ! = )
many many other meds available .
thanks for your time !
http : / / aujobs . net / ? aa
check out our party pack as well !
confidentiality assured !
",1
2819,ham,"Subject: neon lesson # 5
please respond to here is your next lesson . . . have fun ! !
- experiencing god week 5 . doc",0
3762,spam,"Subject: fwd : transferring today ?
rn $ 0 by tomom . nling , nmicks , npe . . . juest incr honeple . e arpting onlicatir aited tio apayjupy thowing uto yowser tt staay . . .
wwlearunts . us
owners holiday ' s holidays default ' s .
trap pack carefully log society ' s home advising .
reference home ' s affair reference ' s honest expressing expression trap ' s hope affair ' s define pack ' s soft .
",1
4778,spam,"Subject: oxyyyyconttin no script needeeed
{ taaabbsittabbs } { cccheaapicheeep }
{ ssstttoooppp hhhhurting todayistop da pain now }
http : / / offfmeebabyy
",1
2583,ham,"Subject: feb 12 th sale to aquila
fyi
daren - - - on the 12 th , there is a sale to aquila on the header system , for
10 , 000 . . . . . . . . i think we were supplying it with aec . for whatever reason , i
had the aec 10 . 0 @ # 11230 into midcon . . . which isnt right because there was no
market for it , and midcon wasnt looking for it , but the aquila deal was at
# 700 on wgr ( aquila ) . so i went ahead and changed the aec ticket to match up
with the aquila deal . let me know if you think it is incorrect .
thanks ,
mark",0
2203,ham,"Subject: re : hpl meter # 980074 bammel hpl d / p to transco
daren - what happened in feb . was that transco had allocated a different
amount other than our measurement . i had been working with fred on getting
some allocations resolved for several different months . transco told us they
would not go back and reallocate due to the statute of limitations ( 6
months ) . february had a significant amount not allocated . we just need a
deal set up so we can write these volumes off . let me know if you have any
more questions .
aim
clem cernosek
12 / 12 / 2000 01 : 09 pm
to : aimee lannou / hou / ect @ ect
cc :
subject : re : hpl meter # 980074 bammel hpl d / p to transco
please response .
thanks , clem
- - - - - - - - - - - - - - - - - - - - - - forwarded by clem cernosek / hou / ect on 12 / 12 / 2000 01 : 13
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
daren j farmer
12 / 12 / 2000 12 : 35 pm
to : clem cernosek / hou / ect @ ect
cc :
subject : re : hpl meter # 980074 bammel hpl d / p to transco
what was going on in feb ?
d
clem cernosek
12 / 11 / 2000 04 : 27 pm
to : daren j farmer / hou / ect @ ect
cc : aimee lannou / hou / ect @ ect
subject : hpl meter # 980074 bammel hpl d / p to transco
daren
during the period of 1 / 1 / 99 to 9 / 30 / 2000 , the above meter has recorded flow
on the following days :
days mmbtus
11 / 12 / 99 ( 58 )
12 / 23 / 99 ( 133 )
2 / 1 / 00 ( 463 )
2 / 2 / 00 ( 463 )
2 / 3 / 00 ( 463 )
2 / 4 / 00 ( 463 )
2 / 5 / 00 ( 463 )
2 / 6 / 00 ( 463 )
2 / 7 / 00 ( 463 )
2 / 8 / 00 ( 463 )
2 / 9 / 00 ( 463 )
2 / 10 / 00 ( 463 )
2 / 11 / 00 ( 463 )
2 / 12 / 00 ( 463 )
2 / 13 / 00 ( 463 )
2 / 14 / 00 ( 463 )
2 / 15 / 00 ( 464 )
2 / 16 / 00 ( 463 )
2 / 17 / 00 ( 463 )
2 / 18 / 00 ( 463 )
2 / 19 / 00 ( 463 )
2 / 20 / 00 ( 463 )
2 / 21 / 00 ( 463 )
2 / 22 / 00 ( 463 )
2 / 23 / 00 ( 463 )
2 / 24 / 00 ( 463 )
2 / 25 / 00 ( 463 )
2 / 26 / 00 ( 463 )
2 / 27 / 00 ( 463 )
2 / 28 / 00 ( 463 )
2 / 29 / 00 ( 464 )
6 / 28 / 00 78
9 / 14 / 00 499
( 13 , 043 )
currently , these volumes are being booked to hpl strangers gas contract .
logistics needs approval to writeoff these volumes to unaccounted for gas .
if you have any questions , please contact aimee lannou @ x - 30506 .
thanks , clem
ps :
approval to writeoff the volumes to unaccounted for gas",0
1904,ham,"Subject: cleburne - tenaska iv plant
daren ,
i ' m trying to put together the 2001 operating budget for the plant . i need a
conservative forecast , per month , of the price that could be obtained by
selling our excess volumes .
thanks .",0
1080,ham,"Subject: ami , , ,
per our conversation , i would perfer the 2 , 000 difference be placed on the oba
between lsp and teco ,
because we requested to cut the flow .
thanks ! !
- - - - - - - - - - - - - - - - - - - - - - forwarded by tim powell / lsp / enserch / us on 06 / 27 / 2000
10 : 58 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
ami . chokshi @ enron . com on 06 / 27 / 2000 08 : 42 : 09 am
to : tim powell / lsp / enserch / us @ tu
cc : charlie stone / texas utilities @ tu , daren . j . farmer @ enron . com
subject :
hey tim ,
for may 12 , our supply shows that 8 . 000 did flow even though you cut flow
to 6 . 0 . let me know how you want to handle the situation . sorry for the
inconvenience .
ami",0
256,ham,"Subject: 5 th changes @ duke and air liquide
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 02 / 04 / 2000
11 : 23 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
troy _ a _ benoit @ reliantenergy . com on 02 / 04 / 2000 11 : 06 : 27 am
to : ami chokshi / corp / enron @ enron
cc :
subject : 5 th changes @ duke and air liquide
( see attached file : egmnom - feb . xls )
- egmnom - feb . xls",0
2789,ham,"Subject: imbalance gas
just in case worse comes to worse .
- - - - - - - - - - - - - - - - - - - - - - forwarded by mary poorman / na / enron on 03 / 21 / 2001 11 : 29 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : juliann kemp / enron @ enronxgate on 03 / 21 / 2001 10 : 39 am
to : mary poorman / na / enron @ enron
cc :
subject : imbalance gas
mary we just have two . thanks - julie
contract 012 - 87794 - 02 - 001 ( delivery )
meter 981506
we owe them 21 , 771
981244 ( delivery ) koch refinery
we owe them 16 , 810",0
4381,spam,"Subject: pictures
streamlined denizen ajar chased
heavens hostesses stolid pinched saturated
staten seventeens juggler abashed
ice guts centrifugal bauxite wader
shyness whirr ukrainian understandingly conditioner
barges entitles vanderpoel
preset wigwam storming alexei
supergroup tab mare
birthright brutalize tolerates depots bubbling
- -
phone : 439 - 120 - 6060
mobile : 590 - 203 - 5805
email : darden . audley @ houston . rr . com
",1
760,ham,"Subject: mid year prc meeting
i would like to have our prc meeting on thursday , 6 / 8 . because of trading ,
we will not be able to start until noon . please confirm to me asap ( by end
of day , today ) that you will be available . please keep in mind that we will
went last time from 1 : 00 pm until almost midnight . your commitment of this
date will include the evening hours , unless of course , we work quickly and
efficiently ! ! ! sally ' s meeting is scheduled for tuesday , 6 / 13 , and i plan to
be on vacation on friday , 6 / 9 . therefore , this is the lastest date that we
can meet . please make every effort to make this work .
thanks .",0
4979,spam,"Subject: penny stocks are about timing
nomad international inc . ( ndin )
a multi - national internet communications company developing cost
effective telecommunications through voice over internet protocol ( voip )
technologies .
shares outstanding : 34 , 0 oo , 000
float : 4 , 000 , 0 oo
current price : o . 09
wiil it continue higher ? watch this one friday as we know many of you
like momentum .
breaking news ! !
may 18 - - nomad international inc . ( ndin ) commented today on the recent
announcement by the canadian radio - teievision and teiecommunications
commission ( crtc ) that they would reguiate voice over internet protoco |
( voip ) service only when it is provided and used as local telephone
service .
in its decision , the crtc determined that in an effort to buiid
sustainable competition in | ocal teiephone markets , the incumbent carriers
wiil not be permitted to price their local voip services below cost to
stifie competition .
the ruling is a very positive one for nomad in our efforts to enter
the canadian market with our products via internet service providers ,
cabie companies and virtual operators . the ruling permits us to enter the
market with a competitive framework , stated jan oiiver , ceo of nomad
internationa | inc .
the key to nomad ' s entry into the voip market is the ability of its
products to offer services to both broadband and dia | - up customers . though
broadband is gaining more and more acceptance and utiiization
worldwide , dial - up remains the primary source of internet connectivity . in the
u . s . alone , there are over 200 , oo 0 , 000 users of the internet . of the
tota | users in the u . s . , the total number of users of broadband is only
approximately 4 o , 0 oo , 00 o ; ( stats by the yankee group ) dia | - up therefore
represents approximately 8 o % of the entire internet connectivity market .
the percentage of dia | - up versus broadband users woridwide is even
higher .
nomad ' s ability to offer voip products to dial - up customers and service
providers not only offers significant potentia | for market penetration ,
but also sets the company apart from its competition in the marketplace
by offering a unique , proprietary and easiiy adaptabie product .
about nomad international inc .
nomad international inc . is a muiti - national internet communications
company deveioping cost effective telecommunications through voice over
internet protocol ( voip ) technoiogies . the company ' s revolutionary voip
product line ca | | ed nomad systems that has dia | - up , broadband , dsl ,
cable , sate | | ite and wireless capabilities . the company pians on
targeting : 1 ) national fixed | ine ii iii tier carriers which are interested in
effectively competing with the dominant carrier in their marketpiace ,
2 ) large muitinationa | corporations which need to have us or european
presence by having , ( for exampie ) , a united states number ringing in
their offices in guatemala or london - - offering business partners a more
economical way to communicate , and 3 ) immigrants in north america , a
means of significantiy | owering their communication expense with their
reiatives in their country of origin .
conclusion :
the exampies above show the awesome , earning potential of little known
companies that explode onto investor ' s radar screens ; many of you are
aiready famiiiar with this . is ndin poised and positioned to do that for
you ? then you may feel the time has come to act . . . and piease watch
this one trade friday ! go ndin .
penny stocks are considered highiy speculative and may be unsuitabie
for al | but very aggressive investors . this profiie is not in any way
affiliated with the featured company . we were compensated 3 ooo do | | ars
to distribute this report . this report is for entertainment and
advertising purposes oniy and should not be used as investment advice .
if you wish to stop future maiiings , or if you fee | you have been
wrongfuily piaced in our membership , please go here or send a biank
e mail with no thanks in the subject to
noneedl 020 @ yahoo . com
",1
4162,spam,"Subject: anomaly boys from 3881
uosda apaproved mledms heure
crack mutagen poliomyelitis axisymmetric virus bernoulli pervade cadenza arena martin cardioid familiar bladdernut inductee donor you tranquil bar kingdom dinnerware pedagogy traipse chromate idle mph diligent company contributor bal
antipodean escadrille stan affiance antagonist roil siren conrad repression bluejacket conduce continue myriad configuration brute anthem yore pessimal turpitude bum 3
macintoshdogleg",1
1428,ham,"Subject: re : meter # : 1266 ; august 2000 / allocation exception
conoco has nominated 5 . 0 / d at this meter . conoco transport can be allocated
the entire meter flow for the days in which the meter flow
exceed 5 . 0 mm because they are the only party doing business at the meter .
hpl may also be able to extract a sell for this overage which is why i
wanted you to be aware of the daily activity thus far .
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert e lloyd / hou / ect on 08 / 21 / 2000
01 : 57 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : lee l papayoti on 08 / 21 / 2000 01 : 44 pm
to : robert e lloyd / hou / ect @ ect
cc : sherlyn schumack / hou / ect @ ect , anita luong / hou / ect @ ect , daren j
farmer / hou / ect @ ect , gary a hanks / hou / ect @ ect , pat clynes / corp / enron @ enron
subject : re : meter # : 1266 ; august 2000 / allocation exception
why are these volumes flowing ?
from : robert e lloyd 08 / 21 / 2000 01 : 36 pm
to : lee l papayoti / hou / ect @ ect
cc : sherlyn schumack / hou / ect @ ect , anita luong / hou / ect @ ect , daren j
farmer / hou / ect @ ect , gary a hanks / hou / ect @ ect , pat clynes / corp / enron @ enron
subject : re : meter # : 1266 ; august 2000 / allocation exception
should i roll this deal to cover august 2000 activity ?
volumes todate are as follows : 82 mm 8 / 16
85 mm 8 / 17
65 mm 8 / 18
57 mm 8 / 19
60 mm 8 / 20
sitara ticket # : 363514
these small meter flows are causing allocation exceptions for august .
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert e lloyd / hou / ect on 08 / 21 / 2000
01 : 27 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : robert e lloyd 08 / 11 / 2000 03 : 17 pm
to : howard b camp / hou / ect @ ect , rita wynne / hou / ect @ ect
cc : pat clynes / corp / enron @ enron , daren j farmer / hou / ect @ ect
subject : re : meter # : 1266 ; july 2000 activity / allocation exception
fyi
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert e lloyd / hou / ect on 08 / 11 / 2000
03 : 16 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : robert e lloyd on 08 / 11 / 2000 03 : 16 pm
to : lee l papayoti / hou / ect @ ect
cc :
subject : re : meter # : 1266 ; july 2000 activity / allocation exception
the volumes are as follows : july lst 414 mmbtu
july 31 12 mmbtu
total : 426 mmbtu ' s
also , the sitara deal # is : 363514
from : lee l papayoti on 08 / 11 / 2000 02 : 02 pm
to : robert e lloyd / hou / ect @ ect
cc : howard b camp / hou / ect @ ect , pat clynes / corp / enron @ enron
subject : re : meter # : 1266 ; july 2000 activity / allocation exception
please set up a ticket priced at gas daily houston ship channel midpoint
minus $ 0 . 03
also , can you let me know the exact volumes in question on july 1 and july
31 ? dorcheus wants to know . me too .
thanks
lee
to : lee l papayoti / hou / ect @ ect
cc : howard b camp / hou / ect @ ect , pat clynes / corp / enron @ enron
subject : re : meter # : 1266 ; july 2000 activity / allocation exception
just a reminder that "" allocation close "" is monday , august 14 th .
a sitara ticket is needed to set up an acctg . arrangement which will
eliminate the allocation exception for meter # 981266
{ victoria station # 2 / brandywine } .
from : lee l papayoti on 08 / 09 / 2000 03 : 33 pm
to : robert e lloyd / hou / ect @ ect
cc :
subject : re : meter # : 1266 ; july 2000 activity / allocation exception
i ' ll get you a price tomorrow when i meet with him . . .
from : robert e lloyd 08 / 09 / 2000 12 : 50 pm
to : lee l papayoti / hou / ect @ ect
cc : daren j farmer / hou / ect @ ect , pat clynes / corp / enron @ enron , rita
wynne / hou / ect @ ect , howard b camp / hou / ect @ ect
subject : meter # : 1266 ; july 2000 activity / allocation exception
i spoke with bob dorcheus , brandywine about this issue and he suggest you
and he get together and agree on a
price because the gas flowed into the plant .
this gas flowed without a nomination .
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert e lloyd / hou / ect on 08 / 09 / 2000
12 : 47 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp .
from : gary a hanks 08 / 09 / 2000 11 : 27 am
to : robert e lloyd / hou / ect @ ect
cc : earl tisdale / hou / ect @ ect , pat clynes / corp / enron @ enron , rita
wynne / hou / ect @ ect , howard b camp / hou / ect @ ect
subject : meter # : 1266 ; july 2000 activity / allocation exception
the volumes on meter # 1266 for 7 / 1 / 00 and 7 / 31 / 00 are valid gas flow . 7 / 1 / 00
volumes are carry over from june activity ( meter was shut in a little after
9 : 00 am on 7 / 1 / 00 ) . 7 / 31 / 00 volumes were caused by the plant bringing on
the meter before 9 : 00 am on 8 / 1 / 00 .
if you have any questions please call . 36449 .
thanks
gary h
- - - - - - - - - - - - - - - - - - - - - - forwarded by gary a hanks / hou / ect on 08 / 09 / 2000 11 : 18
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : robert e lloyd 08 / 09 / 2000 11 : 17 am
to : gary a hanks / hou / ect @ ect , earl tisdale / hou / ect @ ect
cc : pat clynes / corp / enron @ enron , rita wynne / hou / ect @ ect , howard b
camp / hou / ect @ ect
subject : meter # : 1266 ; july 2000 activity / allocation exception
please verify the volume on meter # : 1266 for july lst & 31 st are valid gas
flow .
brandywine did not nominate any activity at this meter for july 2000 .",0
4365,spam,"Subject: slutty milf wants to meet you
take that !
' ilaa - liqaa
",1
2849,ham,"Subject: fw : crosstex energy , driscoll ranch # 1 , # 3 , meter nos . 9858 and
9868
please note the following for april production regarding the crosstex
contract : 96048744 at the above referenced location .
thank you ,
melissa
- - - - - original message - - - - -
from : bubert , jerry
sent : thursday , march 22 , 2001 2 : 19 pm
to : taylor , vance l .
cc : flynn , shawna ; graves , melissa ; harris , joanne ; reinhardt , donald p . ;
riley , brian ; smith , susan ; sweeney , christy ; walker , robert ; weissman , george
subject : crosstex energy , driscoll ranch # 1 , # 3 , meter nos . 9858 and 9868
per section 2 . 2 of the gpa , crosstex has elected to sell 4000 mmbtu / d in the
aggragate at the base contract price of if hsc less $ 0 . 10 , and the excess of
the available gas over 4000 mmbtu / d in the aggragate at gda hsc less $ 0 . 15 .",0
1518,ham,"Subject: put the 10 on the ft
the transport volumes decreased from 25000 to 10000 . all 10000 should be on
contract 012 - 41991 - 203 .
thanks ,
ami
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 08 / 31 / 2000
10 : 54 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
royal _ b _ edmondson @ reliantenergy . com on 08 / 31 / 2000 10 : 47 : 37 am
to : ami _ chokshi @ enron . com
cc :
subject : put the 10 on the ft
( see attached file : hpl - sept . xls )
- hpl - sept . xls",0
